Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose"
1.4014014014014016,28.309750591009397,16.782899449078112,200.07591057804632,150.5767883401239,136.78115993048326,146.15244929334784,222.27027724664734,183.4579355991596,"0.6174276471138, 0.4318996071815491","0.49504438042640686, 0.37412822246551514","0.6028972864151001, 0.5251093506813049","0.4833920896053314, 0.4782353937625885","0.49290433526039124, 0.5961302518844604","0.4088780879974365, 0.5754680633544922","0.508064329624176, 0.7391997575759888","0.4361003041267395, 0.7198365926742554","0.5699681639671326, 0.5846709609031677","0.5231934785842896, 0.5718339085578918","0.3926243185997009, 0.8968035578727722","0.4605106711387634, 0.912512481212616","0.6087029576301575, 0.3696877658367157"
1.4347681014347682,24.864501409067277,8.93041578262393,199.09623363855226,143.05562040264442,135.68704466100704,147.80528370183688,219.3549382771762,183.03494831033439,"0.6186562776565552, 0.43506741523742676","0.49538522958755493, 0.3709455132484436","0.597769021987915, 0.5260236859321594","0.4729785919189453, 0.46406427025794983","0.4939112067222595, 0.5959010720252991","0.41029292345046997, 0.5767831802368164","0.5105324983596802, 0.741439938545227","0.436117947101593, 0.7273160219192505","0.5615943074226379, 0.5838491916656494","0.5154711008071899, 0.562188982963562","0.409415066242218, 0.8981050252914429","0.45836734771728516, 0.9167218208312988","0.5959154367446899, 0.36482423543930054"
1.4681348014681348,23.984837101527305,6.49801888933117,200.26673373223238,140.5242727970299,135.71649643325333,146.94840318997396,220.82899251755146,184.38051449244162,"0.6184041500091553, 0.43309926986694336","0.4956855773925781, 0.36693716049194336","0.5951930284500122, 0.5267437696456909","0.46975579857826233, 0.4581352770328522","0.49256810545921326, 0.5947087407112122","0.41023316979408264, 0.5745716094970703","0.5086909532546997, 0.738955020904541","0.43776315450668335, 0.7205229997634888","0.556695818901062, 0.583416759967804","0.5116686224937439, 0.5540515780448914","0.39962565898895264, 0.8979350924491882","0.4584462642669678, 0.9078274965286255","0.5967257618904114, 0.36514395475387573"
1.5015015015015016,22.073237573847383,5.523350916982351,207.53185906949136,136.9409949588967,134.56869398974231,146.86938324371587,203.751193494534,184.75713907455093,"0.6189359426498413, 0.4329499304294586","0.49586614966392517, 0.3670118451118469","0.5921881794929504, 0.5258267521858215","0.4674106538295746, 0.4598692059516907","0.49249762296676636, 0.5939756631851196","0.4097387194633484, 0.5743206739425659","0.5109999179840088, 0.7385668158531189","0.43780574202537537, 0.7247318029403687","0.5459340214729309, 0.5744020938873291","0.5122448801994324, 0.5517047643661499","0.4639315605163574, 0.8978845477104187","0.4564281404018402, 0.9076592326164246","0.5961320996284485, 0.3651495575904846"
1.5348682015348682,20.484953539905877,2.2847755225276534,214.4933739593365,144.0547604653847,130.82086052509567,147.18908455875163,206.7704494615131,184.29955177952277,"0.6190488338470459, 0.43171805143356323","0.49929991364479065, 0.3627672791481018","0.5910363793373108, 0.518835186958313","0.4671163558959961, 0.4468229413032532","0.4916413426399231, 0.5929853916168213","0.40921053290367126, 0.5725992321968079","0.5191010236740112, 0.7359977960586548","0.43512409925460815, 0.7262153625488281","0.5396026968955994, 0.5585610866546631","0.4930632710456848, 0.5436973571777344","0.473165363073349, 0.8972409963607788","0.45152321457862854, 0.9038164019584656","0.5955151915550232, 0.364193320274353"
1.5682349015682349,16.56195359329483,3.352827127448086,208.24167702483084,134.8139476071764,130.4022166064597,145.4611201833122,211.71246991049196,186.43304509358222,"0.6192182898521423, 0.4359504282474518","0.5004935264587402, 0.3625587821006775","0.5847266912460327, 0.518311083316803","0.45573005080223083, 0.44970136880874634","0.49109840393066406, 0.5925644636154175","0.4092097282409668, 0.569176435470581","0.5163649320602417, 0.7314248085021973","0.4374919831752777, 0.7188129425048828","0.5326212644577026, 0.5605579614639282","0.48243388533592224, 0.5319002270698547","0.4514142572879791, 0.89715975522995","0.4512181282043457, 0.902653694152832","0.5904430150985718, 0.3621792197227478"
1.6016016016016017,13.47148873066764,4.792436737322136,211.77390480427889,133.38889802596603,136.37224278978573,144.40860415495646,198.12564533102903,186.89243951596583,"0.6210259795188904, 0.43483656644821167","0.50383460521698, 0.3577965795993805","0.5846937894821167, 0.506601870059967","0.4554731845855713, 0.44319406151771545","0.4907589852809906, 0.5883175134658813","0.409140408039093, 0.5633847713470459","0.4991106390953064, 0.73294997215271","0.438178688287735, 0.7147397994995117","0.5313160419464111, 0.5391513705253601","0.4762006402015686, 0.5106207728385925","0.4556814134120941, 0.8970813751220703","0.45127660036087036, 0.9035595655441284","0.5901099443435669, 0.36075374484062195"
1.6349683016349683,11.822018924897636,2.762929638402142,225.31869238636938,132.39282573993887,130.93216236610908,145.7938590769357,200.5085092475711,183.61936563213095,"0.6209336519241333, 0.43322286009788513","0.5041202902793884, 0.3572959303855896","0.5818663239479065, 0.5048326253890991","0.45797696709632874, 0.4444257318973541","0.492140531539917, 0.5843560099601746","0.40910205245018005, 0.559747576713562","0.5136039853096008, 0.7257629632949829","0.43298840522766113, 0.7094825506210327","0.5163167119026184, 0.5237107276916504","0.48215875029563904, 0.5119561553001404","0.47791439294815063, 0.8954488039016724","0.4514008164405823, 0.9026700854301453","0.590886652469635, 0.36017563939094543"
1.6683350016683351,2.0588722650280054,6.058848153878802,218.83696513978978,144.97474258474696,128.38690323747323,148.45988953822555,202.06023745330776,181.2065714417684,"0.6213006377220154, 0.43493589758872986","0.5051509141921997, 0.3551541864871979","0.5697307586669922, 0.49943608045578003","0.4582590162754059, 0.43267565965652466","0.4927927553653717, 0.5843280553817749","0.41007810831069946, 0.5580166578292847","0.5184604525566101, 0.7174831628799438","0.4254559874534607, 0.6944755911827087","0.5031036138534546, 0.5142309069633484","0.462420791387558, 0.4944220185279846","0.4841427803039551, 0.8916066288948059","0.4431658387184143, 0.8882087469100952","0.5867620706558228, 0.3501356244087219"
1.7017017017017018,9.517453368584354,16.16470978938355,205.86198685132587,138.35487260659738,129.12848347936762,149.407844895493,203.95552733474176,181.1904102878708,"0.6228286623954773, 0.43415942788124084","0.5092145204544067, 0.35352855920791626","0.5688532590866089, 0.48088255524635315","0.4576784670352936, 0.41256484389305115","0.4946325421333313, 0.5891116857528687","0.4130620062351227, 0.5601536631584167","0.5213860273361206, 0.7233697772026062","0.42774495482444763, 0.708903431892395","0.4964042603969574, 0.500320553779602","0.4581584930419922, 0.46488985419273376","0.4833241105079651, 0.8924582600593567","0.4425865709781647, 0.899743378162384","0.585681676864624, 0.34844306111335754"
1.7350684017350684,17.10617768371529,21.045537659909655,204.48059898980188,132.77263854534178,130.3784662452642,150.1864843441199,207.761789192158,181.08676454494355,"0.6246237754821777, 0.43400150537490845","0.5096892714500427, 0.35205620527267456","0.5685124397277832, 0.4716987609863281","0.4524969458580017, 0.40787607431411743","0.4946627616882324, 0.5944931507110596","0.41400855779647827, 0.5605577230453491","0.5210472345352173, 0.7351773977279663","0.4290142059326172, 0.7266214489936829","0.4946276545524597, 0.48394855856895447","0.453957736492157, 0.46251073479652405","0.4717002809047699, 0.8951875567436218","0.44169992208480835, 0.9046198129653931","0.5844902396202087, 0.34708672761917114"
1.7684351017684352,23.428038926422243,26.566252005518088,199.0414722565345,126.53890401913483,132.54508515539297,151.13219280372962,207.03236532431993,180.99267526402065,"0.6245516538619995, 0.4339417815208435","0.5119696259498596, 0.3473612666130066","0.5675299763679504, 0.46393752098083496","0.4510681629180908, 0.39752310514450073","0.4941089153289795, 0.596030592918396","0.4152260422706604, 0.5650907754898071","0.517063319683075, 0.7472887635231018","0.4303397536277771, 0.740993857383728","0.49584025144577026, 0.47491365671157837","0.4538969397544861, 0.4526429772377014","0.4673989713191986, 0.8965574502944946","0.44181713461875916, 0.9085676074028015","0.5845373272895813, 0.34777897596359253"
1.8018018018018018,24.222661871501096,27.850331227626505,206.66639212086235,133.9244932912148,133.46190060810034,150.35257091630172,211.8948869572808,182.29898540776747,"0.6242312788963318, 0.4298469126224518","0.5116192102432251, 0.34727153182029724","0.5720416307449341, 0.45724162459373474","0.4416852593421936, 0.40406641364097595","0.49389880895614624, 0.5961734056472778","0.41640597581863403, 0.570832371711731","0.5169841051101685, 0.7514553070068359","0.4365410804748535, 0.745427131652832","0.48832982778549194, 0.4587450623512268","0.43681368231773376, 0.46155470609664917","0.4513826370239258, 0.902769923210144","0.4497523903846741, 0.9219735860824585","0.5919864773750305, 0.34940510988235474"
1.8351685018351687,26.809473084090218,29.139501532538418,150.52501411000338,140.42001998067786,131.33714591394457,150.17500168662377,220.95957842086736,181.00727936643713,"0.6239964365959167, 0.4281838536262512","0.5112946629524231, 0.3472764194011688","0.572365939617157, 0.45297545194625854","0.434955894947052, 0.4068910479545593","0.4938550591468811, 0.597533643245697","0.4163614809513092, 0.5723057389259338","0.5236565470695496, 0.7491331696510315","0.43745526671409607, 0.7453098297119141","0.47963839769363403, 0.4467743933200836","0.4266909658908844, 0.4443792700767517","0.43538689613342285, 0.9030228853225708","0.4562103748321533, 0.9254375696182251","0.5953243374824524, 0.34952861070632935"
1.8685352018685353,33.03468713938289,29.52021955182678,150.64830354566956,151.8590509669579,132.15431329179685,152.27337470452446,217.05709155016248,179.9814812544889,"0.6238688230514526, 0.42691168189048767","0.511335551738739, 0.3481456935405731","0.5730122327804565, 0.44687333703041077","0.4337615966796875, 0.4107431471347809","0.49653998017311096, 0.6051905155181885","0.4184088706970215, 0.5831108689308167","0.5289873480796814, 0.7538727521896362","0.4370681345462799, 0.7563290596008301","0.4761931896209717, 0.4334019720554352","0.3974604904651642, 0.4964393079280853","0.459928423166275, 0.903698742389679","0.45613938570022583, 0.9328360557556152","0.5921249985694885, 0.3474041223526001"
1.901901901901902,31.662456633058294,33.10517336066568,144.30865903648478,154.39737785628023,124.61112034346748,151.49106441103416,225.07813567156535,180.30365500092202,"0.6237884163856506, 0.4236629605293274","0.5111643075942993, 0.34840473532676697","0.5734713673591614, 0.44508400559425354","0.41736531257629395, 0.41384705901145935","0.494727224111557, 0.6060975193977356","0.41629981994628906, 0.5832987427711487","0.5455024838447571, 0.7447587251663208","0.4360451102256775, 0.7561427354812622","0.47309213876724243, 0.42258983850479126","0.363787978887558, 0.5085662603378296","0.47307008504867554, 0.9003292918205261","0.4550575315952301, 0.9307738542556763","0.5922009348869324, 0.3482728600502014"
1.9352686019352687,38.825062964449465,38.97959056473447,142.62138717219864,189.08705266168255,127.01399045801564,151.1377946681582,217.9431101039952,180.693597852382,"0.624428927898407, 0.42311200499534607","0.5144878625869751, 0.3473948836326599","0.5663154125213623, 0.43938151001930237","0.4186951518058777, 0.3991279900074005","0.4946524202823639, 0.60481858253479","0.4164796769618988, 0.5822777152061462","0.5393575429916382, 0.7470270395278931","0.4356593191623688, 0.7584519386291504","0.46707743406295776, 0.3998127579689026","0.3669845163822174, 0.41722092032432556","0.48132625222206116, 0.9023059010505676","0.4525150656700134, 0.9328807592391968","0.5920701026916504, 0.34786802530288696"
1.9686353019686353,41.923153343078816,42.26867049898548,142.97320284408352,201.0279424137744,130.064647832703,151.91903885517982,214.5985217099889,180.44955831376032,"0.6259933710098267, 0.4232812523841858","0.5143207311630249, 0.3465043306350708","0.5679897665977478, 0.43682852387428284","0.4264830946922302, 0.3886707127094269","0.4987410008907318, 0.6054860949516296","0.4174814224243164, 0.5851337313652039","0.5370861291885376, 0.7485441565513611","0.4354211688041687, 0.7560219764709473","0.46647459268569946, 0.3918845057487488","0.38455823063850403, 0.3920552134513855","0.4813116192817688, 0.9052314758300781","0.4524185061454773, 0.9311565160751343","0.592107892036438, 0.34680765867233276"
2.002002002002002,44.60429947667642,44.31976831599273,142.27196106256412,152.1803062105646,128.72539919430326,152.5234027607888,212.18426227180157,178.8310672271777,"0.6277247667312622, 0.42519885301589966","0.5149731636047363, 0.3466058373451233","0.5690051317214966, 0.4352244734764099","0.4294404983520508, 0.3832845389842987","0.4985479712486267, 0.6049236059188843","0.4167521893978119, 0.5840923190116882","0.5375702977180481, 0.744987964630127","0.4317968785762787, 0.7558013200759888","0.4642481207847595, 0.3794327974319458","0.39409583806991577, 0.38043534755706787","0.4898248612880707, 0.9049808382987976","0.45075249671936035, 0.9309669733047485","0.5918280482292175, 0.3471558392047882"
2.035368702035369,302.9791390386522,45.50455511944515,152.54618101646253,111.66197381001228,126.6476422112697,151.7726535984511,212.63419603210016,179.68646987828726,"0.6275004148483276, 0.42914995551109314","0.513690710067749, 0.3586755394935608","0.5646684765815735, 0.4254956841468811","0.43125829100608826, 0.39080944657325745","0.4982353150844574, 0.6050736308097839","0.41670578718185425, 0.5849741101264954","0.5400698781013489, 0.7415276765823364","0.43185463547706604, 0.7571297287940979","0.45655328035354614, 0.3610911965370178","0.40591558814048767, 0.36359357833862305","0.4950512945652008, 0.902880072593689","0.44808417558670044, 0.9306848645210266","0.5856559872627258, 0.3452419340610504"
2.0687354020687354,290.3710691226183,47.893558798025104,162.64196502472942,103.77222527762356,125.93387314110046,151.0973122241004,215.2161473848549,181.37562363923038,"0.625996470451355, 0.4308045506477356","0.5135357975959778, 0.3589227795600891","0.5577483773231506, 0.4117763638496399","0.4330083727836609, 0.3865935802459717","0.4981986880302429, 0.6070261597633362","0.41630521416664124, 0.5864065885543823","0.5418115854263306, 0.740333080291748","0.4334779679775238, 0.7566521167755127","0.4505797326564789, 0.3423476815223694","0.4131665825843811, 0.35572943091392517","0.4918397068977356, 0.9027687907218933","0.446986585855484, 0.9328414797782898","0.5853668451309204, 0.34524983167648315"
2.1021021021021022,287.5117022513118,60.5960126318399,161.2778683844191,105.94687947535336,124.24657374934658,149.75719027109503,217.0475216841069,183.75364876803803,"0.624061107635498, 0.43135538697242737","0.5122555494308472, 0.35871702432632446","0.5505837202072144, 0.4069488048553467","0.43446439504623413, 0.3669028878211975","0.497302383184433, 0.6065534949302673","0.41401228308677673, 0.5857771635055542","0.5453544855117798, 0.7395347356796265","0.43464764952659607, 0.7576598525047302","0.4538539946079254, 0.3338012099266052","0.4186168313026428, 0.3275878131389618","0.49520358443260193, 0.9017419815063477","0.44433099031448364, 0.9369078874588013","0.5848247408866882, 0.34443920850753784"
2.135468802135469,277.71919081253304,64.99712116912355,171.47727629707026,103.69697835549486,122.53582197022914,146.41462561057648,217.79580835738244,186.88928758625852,"0.6217977404594421, 0.43232887983322144","0.5108138918876648, 0.36993613839149475","0.5497713088989258, 0.39315634965896606","0.436737596988678, 0.36999014019966125","0.4942041337490082, 0.6062851548194885","0.4102810025215149, 0.5859122276306152","0.5456994771957397, 0.7390148043632507","0.43621334433555603, 0.7568920850753784","0.4554890990257263, 0.32194727659225464","0.42392855882644653, 0.317599356174469","0.49790769815444946, 0.8994215130805969","0.4417187571525574, 0.9386469721794128","0.5792893171310425, 0.3442150950431824"
2.1688355021688355,274.5770677327864,286.5942440454871,172.45168091694848,104.21763281238012,121.7991930482422,146.94585788166845,218.45241201133433,188.27335006205683,"0.6218043565750122, 0.43296822905540466","0.5046802163124084, 0.3701942563056946","0.5480740666389465, 0.3872171938419342","0.4392831325531006, 0.36193788051605225","0.4940791130065918, 0.6062266826629639","0.40867963433265686, 0.5879620909690857","0.5471578240394592, 0.7389103770256042","0.43646278977394104, 0.7582876086235046","0.4561040997505188, 0.31175631284713745","0.4326138496398926, 0.3077937066555023","0.4997641444206238, 0.8973935842514038","0.4395943284034729, 0.939317524433136","0.5782593488693237, 0.34101778268814087"
2.2022022022022023,270.75696462001764,287.0800796256085,174.49294916004422,100.4718299504738,121.12920958302502,147.15555440770174,219.65983072625275,188.4882513623274,"0.6214422583580017, 0.43316754698753357","0.503765344619751, 0.37350350618362427","0.5342016816139221, 0.37081378698349","0.4394604563713074, 0.36594995856285095","0.4939698278903961, 0.6066264510154724","0.40876635909080505, 0.5891028642654419","0.5485289096832275, 0.7379599809646606","0.4364088177680969, 0.7623612284660339","0.45206284523010254, 0.2992561161518097","0.4353860318660736, 0.3041548728942871","0.49959343671798706, 0.8970206379890442","0.43820518255233765, 0.9408601522445679","0.5787566304206848, 0.3390662372112274"
2.235568902235569,268.2116704866062,290.8756912410279,175.11825803931674,89.54132767113244,120.21895276021122,146.44021910494504,221.6308611968181,189.22602143001717,"0.6187005043029785, 0.43328380584716797","0.500374436378479, 0.3855436444282532","0.5339268445968628, 0.36804479360580444","0.4303179383277893, 0.3814297616481781","0.49307459592819214, 0.6075173616409302","0.40819448232650757, 0.5903055667877197","0.5502892732620239, 0.7360919713973999","0.43644213676452637, 0.7623629570007324","0.4540906548500061, 0.2949846386909485","0.43544793128967285, 0.30458658933639526","0.49914512038230896, 0.8969079256057739","0.4367455542087555, 0.9408776164054871","0.5795965194702148, 0.3372727036476135"
2.2689356022689355,268.63908755804135,285.67313366060927,172.30690466409726,92.40184928130506,118.92580345088389,147.1818896705463,223.8456561601675,190.31021094532642,"0.6186190247535706, 0.4334237575531006","0.4944702684879303, 0.39119386672973633","0.5382354259490967, 0.37271231412887573","0.42763757705688477, 0.3821699917316437","0.4929860532283783, 0.6082489490509033","0.4080454409122467, 0.5912660360336304","0.5526119470596313, 0.7339770793914795","0.43671053647994995, 0.7633867263793945","0.45550113916397095, 0.29068025946617126","0.43510180711746216, 0.30152177810668945","0.4980278015136719, 0.8973652720451355","0.43406325578689575, 0.9407928586006165","0.5975226759910583, 0.3449285328388214"
2.3023023023023024,267.22135674649275,282.26187930119283,171.32754976752503,95.76592334363183,118.50218377106174,146.90293345606116,224.79917035075692,190.88208275825167,"0.6179153919219971, 0.43341198563575745","0.49262410402297974, 0.39538875222206116","0.5402942895889282, 0.37181681394577026","0.4265379011631012, 0.3822513520717621","0.49255043268203735, 0.6081675887107849","0.4075942635536194, 0.5908951163291931","0.5534784197807312, 0.7339611649513245","0.4366993010044098, 0.7631238102912903","0.45747679471969604, 0.28267669677734375","0.43512168526649475, 0.29273584485054016","0.4971795976161957, 0.8978736996650696","0.4327033460140228, 0.9405404925346375","0.5969191789627075, 0.34382084012031555"
2.335669002335669,268.4503941284193,283.34051939416935,167.28241001256026,91.39055359308836,117.27032585235152,147.47370062153743,227.64313037139766,190.2485785647061,"0.6167250275611877, 0.43339166045188904","0.4926776885986328, 0.3936440646648407","0.5410038232803345, 0.3768159747123718","0.4224773347377777, 0.38152414560317993","0.49256187677383423, 0.6093003153800964","0.40764108300209045, 0.5926636457443237","0.5571021437644958, 0.733208417892456","0.43574413657188416, 0.7625977396965027","0.4616893231868744, 0.2840059995651245","0.43513718247413635, 0.29584211111068726","0.496741384267807, 0.8978902101516724","0.43311023712158203, 0.938428521156311","0.5970726013183594, 0.3465472161769867"
2.3690357023690356,265.04996076744777,276.93843117468793,166.37878353407763,94.58490898721821,117.28026841450284,148.30245838939194,229.01216941559693,190.07642159721547,"0.6149987578392029, 0.4337466359138489","0.4910321831703186, 0.39363351464271545","0.5419338941574097, 0.37466737627983093","0.4207204282283783, 0.3746173083782196","0.49287205934524536, 0.614749014377594","0.40812206268310547, 0.5980997085571289","0.5578216910362244, 0.7333267331123352","0.43564683198928833, 0.7604016065597534","0.46757394075393677, 0.27747979760169983","0.4358864426612854, 0.2931775152683258","0.4965198040008545, 0.8990389704704285","0.4342462122440338, 0.9382511377334595","0.59966641664505, 0.34881001710891724"
2.4024024024024024,263.870437344937,271.588176670295,164.36540428913966,97.45206100098837,117.89727451464988,148.17322729563764,228.44580626389865,190.30106928198674,"0.61490797996521, 0.4330361783504486","0.4916863441467285, 0.39302635192871094","0.5427427887916565, 0.3726354241371155","0.4203096032142639, 0.3665744662284851","0.4931665062904358, 0.6148978471755981","0.40886372327804565, 0.5988190174102783","0.5569140911102295, 0.7332718372344971","0.4365943968296051, 0.757641077041626","0.47327977418899536, 0.27132681012153625","0.4398976266384125, 0.280927836894989","0.49617084860801697, 0.8988829851150513","0.4353438913822174, 0.9381394386291504","0.5993725657463074, 0.34808090329170227"
2.4357691024357693,263.03804422340704,269.895126151991,163.07038868846075,95.2304390099638,117.89559253969995,147.52800236375364,228.48912059518756,191.60344120353756,"0.6140862107276917, 0.43263059854507446","0.49204421043395996, 0.3866092562675476","0.5432626008987427, 0.3720019459724426","0.4182663559913635, 0.35733503103256226","0.4931558072566986, 0.614622950553894","0.4085555672645569, 0.5981487035751343","0.5567733645439148, 0.7317863702774048","0.4388955533504486, 0.7551963925361633","0.47731202840805054, 0.2685008645057678","0.44186609983444214, 0.27721288800239563","0.4959959387779236, 0.8988800048828125","0.43678221106529236, 0.9361310005187988","0.6022721529006958, 0.35085955262184143"
2.469135802469136,262.40797171266985,269.6332070436848,161.8277188313031,91.29093782610808,117.78802482758665,146.35335291347565,229.1358196005025,192.96333616882293,"0.6142175197601318, 0.4319003224372864","0.4924202859401703, 0.3825136721134186","0.5430920720100403, 0.3698171079158783","0.41609540581703186, 0.3520771563053131","0.49300551414489746, 0.6148604154586792","0.40801650285720825, 0.5981733798980713","0.5566083788871765, 0.7310945987701416","0.44194164872169495, 0.7541274428367615","0.47892341017723083, 0.26179206371307373","0.44696345925331116, 0.2692965567111969","0.4945945739746094, 0.897413432598114","0.43977823853492737, 0.933551013469696","0.6071131825447083, 0.35212308168411255"
2.5025025025025025,262.3517515448939,267.09501588649164,160.6632947093647,89.4681927405325,118.15293191570801,146.08809095903956,229.17606259463201,193.99424162050147,"0.6142870783805847, 0.4304672181606293","0.4917188584804535, 0.3810498118400574","0.5429874658584595, 0.36864960193634033","0.41430506110191345, 0.3465615510940552","0.4931979775428772, 0.614966094493866","0.40796154737472534, 0.598019003868103","0.5564854145050049, 0.7311899662017822","0.44325190782546997, 0.753304123878479","0.48146167397499084, 0.2609477639198303","0.4515615403652191, 0.26497966051101685","0.49411100149154663, 0.8970779180526733","0.43955937027931213, 0.9309797286987305","0.6043907999992371, 0.34308192133903503"
2.5358692025358693,263.0034267063799,268.04000149382256,157.63635612515813,83.84766580458552,118.99486447831377,146.6892982870696,228.6615207934994,194.41802914598134,"0.6143606305122375, 0.4289129674434662","0.4914616644382477, 0.37552371621131897","0.5430399179458618, 0.36928364634513855","0.41134756803512573, 0.34231439232826233","0.49408158659935, 0.6148253083229065","0.4081276059150696, 0.5977572798728943","0.5562679767608643, 0.7312723398208618","0.44351664185523987, 0.7540851831436157","0.48470988869667053, 0.2583613991737366","0.45654115080833435, 0.259655624628067","0.4942556917667389, 0.8966221809387207","0.4383823275566101, 0.9309746026992798","0.6030747890472412, 0.34314316511154175"
2.569235902569236,261.3094706467368,265.5414994434292,157.06311927796867,82.82348902464439,119.76539626547921,147.73438367462765,226.91599084271454,194.41274299985457,"0.6144196391105652, 0.42891746759414673","0.4908098578453064, 0.3729698061943054","0.5425872206687927, 0.36566415429115295","0.41147151589393616, 0.3370002508163452","0.49525967240333557, 0.6147023439407349","0.40905696153640747, 0.5984460115432739","0.5559874176979065, 0.7310664057731628","0.44340819120407104, 0.7555201649665833","0.48810330033302307, 0.25243982672691345","0.4627212882041931, 0.25357943773269653","0.4980145990848541, 0.8960846662521362","0.43704310059547424, 0.9310550689697266","0.5951861143112183, 0.34340807795524597"
2.6026026026026026,260.1890705405922,263.38876429699246,154.42866271394163,79.65219826038152,120.87106040658469,149.31673664216336,226.45553120268866,193.5361868168236,"0.6138565540313721, 0.4279859662055969","0.4907260835170746, 0.3695102035999298","0.5398815870285034, 0.3612267076969147","0.41082581877708435, 0.3309325575828552","0.4960666298866272, 0.6146429777145386","0.41090455651283264, 0.5992289781570435","0.556119978427887, 0.7331429123878479","0.44330447912216187, 0.7581644058227539","0.49156808853149414, 0.24379858374595642","0.4709361493587494, 0.24856142699718475","0.4980843663215637, 0.8963009119033813","0.43712058663368225, 0.9340173602104187","0.5952381491661072, 0.34354299306869507"
2.6359693026359694,258.1004478168206,263.847070992189,153.89459495515248,75.83072650795313,122.76858583630903,150.96291140551742,225.74611978049762,192.70887218209023,"0.6117590069770813, 0.42624902725219727","0.48978275060653687, 0.3642491400241852","0.5368077158927917, 0.3556421399116516","0.4106617569923401, 0.3284134268760681","0.4968344271183014, 0.6145931482315063","0.41242891550064087, 0.5993294715881348","0.5560534000396729, 0.7368726134300232","0.4434169828891754, 0.7614187002182007","0.4937659204006195, 0.24115657806396484","0.47622618079185486, 0.24609427154064178","0.4980734884738922, 0.8969916105270386","0.43761903047561646, 0.9375205039978027","0.5946334600448608, 0.3420436978340149"
2.6693360026693362,257.5322454906723,264.74000126314763,153.21717502734873,69.63919410859968,123.12620630437159,151.25125600361827,225.79738064060757,192.44486434941348,"0.6111528277397156, 0.424843966960907","0.4899270534515381, 0.35981565713882446","0.5360655188560486, 0.353408545255661","0.4087428152561188, 0.3250119090080261","0.49673837423324585, 0.6144771575927734","0.41238027811050415, 0.5992640256881714","0.5561966300010681, 0.7376409769058228","0.44362717866897583, 0.7630056142807007","0.4976852536201477, 0.24589094519615173","0.4800166189670563, 0.25007715821266174","0.49803417921066284, 0.897197425365448","0.43851327896118164, 0.9415122270584106","0.5946745872497559, 0.3430902361869812"
2.7027027027027026,259.00536920923093,263.97057295279774,148.45112835226945,65.06726344577055,123.52219145903312,151.78204923277605,225.62674662274193,192.29552074119198,"0.6104477643966675, 0.42219606041908264","0.48967528343200684, 0.35447224974632263","0.5345908403396606, 0.35471388697624207","0.40793395042419434, 0.31890547275543213","0.4967201352119446, 0.6140279769897461","0.4125979542732239, 0.5991522669792175","0.5564697980880737, 0.7375369071960449","0.4437597393989563, 0.7635545134544373","0.5021382570266724, 0.2471911460161209","0.48554903268814087, 0.2501099705696106","0.4989589750766754, 0.8971872329711914","0.43882855772972107, 0.9443138241767883","0.5922414064407349, 0.344021737575531"
2.7360694027360695,259.585831097462,261.9837980214518,146.95431566416346,62.97688754438188,123.32989978605306,151.6821797837113,226.2173880822539,193.00840481182829,"0.6104558706283569, 0.4213868975639343","0.48895254731178284, 0.3524661660194397","0.5348473191261292, 0.35542118549346924","0.40820446610450745, 0.31447747349739075","0.49670395255088806, 0.6130481362342834","0.4127318263053894, 0.5990172624588013","0.5573471784591675, 0.737491250038147","0.44509631395339966, 0.763388991355896","0.5040493011474609, 0.24695047736167908","0.4905935823917389, 0.250611811876297","0.4986811578273773, 0.8966267704963684","0.4392007291316986, 0.9440143704414368","0.5924248695373535, 0.34630078077316284"
2.7694361027694363,260.44374806765035,263.02429030600234,145.38182537919027,56.7421075811378,123.08088932887183,151.1432949262766,226.78257755592026,194.95083549100164,"0.6101726293563843, 0.4194699227809906","0.48785871267318726, 0.3472185730934143","0.5351470112800598, 0.3564704358577728","0.40813517570495605, 0.3124147951602936","0.49718284606933594, 0.6115633249282837","0.4128163754940033, 0.5988107919692993","0.5581998825073242, 0.7341858148574829","0.44580188393592834, 0.7507525682449341","0.5055263638496399, 0.24864992499351501","0.48946648836135864, 0.259277880191803","0.4995597004890442, 0.8924763798713684","0.43754681944847107, 0.9256464838981628","0.592998743057251, 0.34532004594802856"
2.802802802802803,260.16307715867197,260.4942642433223,141.785516734156,55.25622482884895,123.30627659018556,151.56663936838808,226.47813393964222,194.33983484979635,"0.6092895269393921, 0.41904863715171814","0.48726344108581543, 0.3481663763523102","0.5340777635574341, 0.35573336482048035","0.4083327651023865, 0.3097415566444397","0.49751681089401245, 0.6106727719306946","0.41326314210891724, 0.5987597703933716","0.5581479072570801, 0.732604444026947","0.44576090574264526, 0.751893162727356","0.5121991038322449, 0.2500290870666504","0.4981343746185303, 0.25935012102127075","0.4997921586036682, 0.8925961256027222","0.43856120109558105, 0.9267094731330872","0.5932930707931519, 0.34117475152015686"
